fpr,tpr
0.9365325077399381,0.9709302325581395
0.9365325077399381,0.9738372093023255
0.9384674922600619,0.9738372093023255
0.9384674922600619,0.9767441860465116
0.9458204334365325,0.9767441860465116
0.9462074303405573,0.9796511627906976
0.9485294117647058,0.9796511627906976
0.9500773993808049,0.9796511627906976
0.9527863777089783,0.9796511627906976
0.9527863777089783,0.9825581395348837
0.9535603715170279,0.9825581395348837
0.9613003095975232,0.9825581395348837
0.9613003095975232,0.9854651162790697
0.961687306501548,0.9854651162790697
0.961687306501548,0.9883720930232558
0.9636222910216719,0.9883720930232558
0.9636222910216719,0.9912790697674418
0.9655572755417957,0.9912790697674418
0.9663312693498453,0.9912790697674418
0.9678792569659442,0.9912790697674418
0.9678792569659442,0.9941860465116279
0.983359133126935,0.9941860465116279
0.9841331269349846,0.9941860465116279
0.993421052631579,0.9941860465116279
0.993421052631579,0.997093023255814
0.9949690402476781,0.997093023255814
0.9949690402476781,1.0
1.0,1.0
